Year,Chamber,Quadrat,In_Out,CO2,Nitrogen,Treatment,Total_Height,Green_Height,Width
2006,20,1,1,0,1,2,97,85,3.1
2006,20,1,1,0,1,2,100,89,2.7
2006,20,1,1,0,1,2,111,103,3.7
2006,20,1,1,0,1,2,115,113,3.6
2006,20,1,1,0,1,2,113,97,3.7
2006,20,1,1,0,1,2,95,80,2.8
2006,20,1,1,0,1,2,103,100,3.4
2006,20,1,1,0,1,2,106,101,2.6
2006,20,1,1,0,1,2,105,99,2.8
2006,20,1,1,0,1,2,102,94,4
2006,20,1,1,0,1,2,103,98,2.8
2006,20,1,1,0,1,2,106,98,3.2
2006,20,1,1,0,1,2,90,85,3.1
2006,20,1,1,0,1,2,85,70,2.9
2006,20,1,1,0,1,2,116,114,3.1
2006,20,1,1,0,1,2,101,100,3.6
2006,20,1,1,0,1,2,96,90,2.9
2006,20,1,1,0,1,2,80,79,4.5
2006,20,1,1,0,1,2,94,91,3.4
2006,20,2,1,0,1,2,120,109,3.7
2006,20,2,1,0,1,2,85,60,2.4
2006,20,2,1,0,1,2,98,72,3.3
2006,20,2,1,0,1,2,92,79,2.9
2006,20,2,1,0,1,2,115,102,4.1
2006,20,2,1,0,1,2,124,106,4
2006,20,2,1,0,1,2,71,71,4.6
2006,20,2,1,0,1,2,106,104,3.2
2006,20,2,1,0,1,2,109,105,3.1
2006,20,2,1,0,1,2,103,99,3.3
2006,20,2,1,0,1,2,85,70,3.3
2006,20,2,1,0,1,2,95,83,3
2006,20,2,1,0,1,2,111,105,3.6
2006,20,2,1,0,1,2,112,97,3.1
2006,20,2,1,0,1,2,112,98,3.3
2006,20,2,1,0,1,2,93,92,4.1
2006,20,2,1,0,1,2,101,94,3.4
2006,20,2,1,0,1,2,100,98,3.2
2006,20,2,1,0,1,2,105,94,3.6
2006,20,2,1,0,1,2,90,81,2.7
2006,20,2,1,0,1,2,104,90,3.1
2006,20,2,1,0,1,2,99,88,3
2006,20,2,1,0,1,2,126,121,3.5
2006,20,2,1,0,1,2,118,115,3.5
2006,20,2,1,0,1,2,73,72,4.5
2006,20,2,1,0,1,2,120,116,4.8
2006,20,2,1,0,1,2,110,93,3.9
2006,20,2,1,0,1,2,118,115,4.4
2006,20,2,1,0,1,2,102,94,3.2
2006,20,2,1,0,1,2,98,94,3.8
2006,20,2,1,0,1,2,103,95,3.1
2006,20,2,1,0,1,2,121,117,3.8
2006,20,2,1,0,1,2,128,124,3.8
2006,20,2,1,0,1,2,105,92,3.9
2006,20,2,1,0,1,2,102,100,2.8
2006,20,3,1,0,1,2,45,45,5.2
2006,20,3,1,0,1,2,100,76,4.2
2006,20,3,1,0,1,2,107,96,2.6
2006,20,3,1,0,1,2,99,80,2.1
2006,20,3,1,0,1,2,92,86,2.6
2006,20,3,1,0,1,2,110,105,3
2006,20,3,1,0,1,2,121,119,3.8
2006,20,3,1,0,1,2,86,86,3.1
2006,20,3,1,0,1,2,114,109,4.3
2006,20,3,1,0,1,2,109,99,3.8
2006,20,3,1,0,1,2,103,90,3.5
2006,20,3,1,0,1,2,105,104,4.3
2006,20,3,1,0,1,2,104,85,3.6
2006,20,3,1,0,1,2,110,104,3.4
2006,20,3,1,0,1,2,102,85,3.9
2006,20,3,1,0,1,2,102,75,4.2
2006,20,4,1,0,1,2,73,65,4.4
2006,20,4,1,0,1,2,105,93,5
2006,20,4,1,0,1,2,116,105,4.1
2006,20,4,1,0,1,2,96,81,3.2
2006,20,4,1,0,1,2,95,89,2.8
2006,20,4,1,0,1,2,115,114,4.6
2006,20,4,1,0,1,2,96,3,4.1
2006,20,4,1,0,1,2,94,85,3.3
2006,20,4,1,0,1,2,106,93,3.7
2006,20,4,1,0,1,2,99,89,3.7
2006,20,4,1,0,1,2,107,105,3.5
2006,20,4,1,0,1,2,115,108,3.9
2006,20,4,1,0,1,2,100,92,3.7
2006,20,4,1,0,1,2,107,103,3.6
2006,20,4,1,0,1,2,103,100,2.6
2006,20,4,1,0,1,2,105,104,3.5
2006,20,4,1,0,1,2,125,119,4.4
2006,20,4,1,0,1,2,93,89,3.1
2006,20,4,1,0,1,2,128,123,4.4
2006,20,4,1,0,1,2,99,96,4
2006,20,4,1,0,1,2,108,93,5
2006,20,4,1,0,1,2,110,95,4.8
2006,20,4,1,0,1,2,110,105,3.5
2006,20,4,1,0,1,2,129,124,3.7
2006,20,4,1,0,1,2,105,99,3.8
2006,20,4,1,0,1,2,91,85,3.1
2006,20,4,1,0,1,2,113,105,3.7
2006,20,4,1,0,1,2,117,111,4.2
2006,20,4,1,0,1,2,98,87,3.4
2006,20,4,1,0,1,2,114,109,4
2006,20,4,1,0,1,2,119,113,4
2006,20,4,1,0,1,2,101,96,3.3
2006,20,4,1,0,1,2,113,110,3.5
2006,20,4,1,0,1,2,55,55,4.6
2006,20,5,1,0,1,2,76,76,3.7
2006,20,5,1,0,1,2,105,97,3.6
2006,20,5,1,0,1,2,82,80,4
2006,20,5,1,0,1,2,84,83,3.2
2006,20,5,1,0,1,2,91,87,3.1
2006,20,5,1,0,1,2,104,95,3.4
2006,20,5,1,0,1,2,117,114,3.9
2006,20,5,1,0,1,2,91,80,2.8
2006,20,5,1,0,1,2,113,107,3.8
2006,20,5,1,0,1,2,105,100,3.4
2006,20,5,1,0,1,2,115,110,3.1
2006,20,5,1,0,1,2,111,105,5
2006,20,5,1,0,1,2,105,92,4.3
2006,20,5,1,0,1,2,111,100,3.7
2006,20,5,1,0,1,2,100,80,4.6
2006,20,5,1,0,1,2,112,102,4
2006,20,5,1,0,1,2,87,85,2.8
2006,20,5,1,0,1,2,115,107,3.2
2006,20,5,1,0,1,2,114,107,4.2
2006,20,5,1,0,1,2,107,95,4
2006,20,5,1,0,1,2,105,97,4.4
2006,20,5,1,0,1,2,106,98,3.1
2006,20,5,1,0,1,2,111,105,3.7
2006,20,5,1,0,1,2,114,98,3.3
2006,20,5,1,0,1,2,118,115,3.5
2006,20,5,1,0,1,2,122,114,4
2006,20,5,1,0,1,2,100,96,3.7
2006,20,5,1,0,1,2,94,87,2.8
2006,20,5,1,0,1,2,122,117,5.1
2006,20,5,1,0,1,2,117,113,4.3
2006,20,5,1,0,1,2,93,84,3.6
2006,20,5,1,0,1,2,95,72,3.8
2006,20,5,1,0,1,2,125,123,5.5
2006,20,6,1,0,1,2,107,105,3.2
2006,20,6,1,0,1,2,105,86,3.8
2006,20,6,1,0,1,2,97,89,3.7
2006,20,6,1,0,1,2,90,80,3.2
2006,20,6,1,0,1,2,96,84,4
2006,20,6,1,0,1,2,82,80,3.7
2006,20,6,1,0,1,2,96,82,3
2006,20,6,1,0,1,2,89,81,2.8
2006,20,6,1,0,1,2,105,89,3.8
2006,20,6,1,0,1,2,98,87,4.1
2006,20,6,1,0,1,2,96,85,3.6
2006,20,6,1,0,1,2,91,84,3.9
2006,20,6,1,0,1,2,97,85,4.5
2006,20,6,1,0,1,2,85,73,3.6
2006,20,6,1,0,1,2,105,94,4.6
2006,20,6,1,0,1,2,82,80,2.8
2006,20,6,1,0,1,2,86,82,2.7
2006,20,6,1,0,1,2,96,93,4.7
2006,20,6,1,0,1,2,91,84,3.2
2006,20,7,0,0,1,2,52,52,4.1
2006,20,7,0,0,1,2,102,91,3.8
2006,20,7,0,0,1,2,83,79,3
2006,20,7,0,0,1,2,102,100,3.7
2006,20,7,0,0,1,2,89,83,2.9
2006,20,7,0,0,1,2,79,79,3.1
2006,20,7,0,0,1,2,79,76,3.3
2006,20,7,0,0,1,2,106,104,3.2
2006,20,7,0,0,1,2,114,110,3.4
2006,20,7,0,0,1,2,65,47,2.5
2006,20,7,0,0,1,2,79,79,4.3
2006,20,7,0,0,1,2,102,100,3.3
2006,20,7,0,0,1,2,90,50,4.1
2006,20,7,0,0,1,2,52,50,3.2
2006,20,7,0,0,1,2,90,81,3.8
2006,20,7,0,0,1,2,58,57,3.3
2006,20,7,0,0,1,2,103,103,4.3
2006,20,7,0,0,1,2,63,54,3.2
2006,20,7,0,0,1,2,108,70,4.1
2006,20,7,0,0,1,2,107,104,2.7
2006,20,7,0,0,1,2,67,59,3
2006,20,7,0,0,1,2,99,86,4.2
2006,20,7,0,0,1,2,72,67,2.5
2006,20,7,0,0,1,2,102,99,3.3
2006,20,7,0,0,1,2,70,70,4
2006,20,7,0,0,1,2,100,43,3.1
2006,20,7,0,0,1,2,78,60,4.1
2006,20,7,0,0,1,2,91,88,4.1
2006,20,8,0,0,1,2,64,64,3.9
2006,20,8,0,0,1,2,93,81,3.6
2006,20,8,0,0,1,2,98,97,5
2006,20,8,0,0,1,2,96,91,3.6
2006,20,8,0,0,1,2,80,79,5.1
2006,20,8,0,0,1,2,76,76,4.6
2006,20,8,0,0,1,2,99,97,2.7
2006,20,8,0,0,1,2,97,94,4.1
2006,20,8,0,0,1,2,111,105,4.4
2006,20,8,0,0,1,2,90,86,3.3
2006,20,8,0,0,1,2,83,80,2.8
2006,20,8,0,0,1,2,112,108,4.4
2006,20,8,0,0,1,2,96,62,2.7
2006,20,8,0,0,1,2,70,70,4.6
2006,20,8,0,0,1,2,80,79,4
2006,20,8,0,0,1,2,76,69,2.4
2006,20,8,0,0,1,2,84,80,3.7
2006,20,8,0,0,1,2,103,99,4.2
2006,20,8,0,0,1,2,89,82,3.7
2006,20,8,0,0,1,2,70,70,5.2
2006,20,8,0,0,1,2,92,52,3.5
2006,20,8,0,0,1,2,105,102,3.2
2007,1,1,1,1,1,4,131,78,3.6
2007,1,1,1,1,1,4,90,70,3.3
2007,1,1,1,1,1,4,113,109,3.2
2007,1,1,1,1,1,4,136,129,3.9
2007,1,1,1,1,1,4,128,72,3.9
2007,1,1,1,1,1,4,137,130,3.8
2007,1,1,1,1,1,4,136,125,4
2007,1,1,1,1,1,4,120,110,2.9
2007,1,1,1,1,1,4,101,0,2.3
2007,1,1,1,1,1,4,124,112,2.7
2007,1,1,1,1,1,4,116,52,3
2007,1,1,1,1,1,4,118,113,3.3
2007,1,1,1,1,1,4,117,0,2.1
2007,1,1,1,1,1,4,116,0,2.2
2007,1,1,1,1,1,4,130,70,3
2007,1,1,1,1,1,4,132,127,3.5
2007,1,1,1,1,1,4,125,120,3.9
2007,1,1,1,1,1,4,135,120,4.8
2007,1,1,1,1,1,4,132,127,3.5
2007,1,1,1,1,1,4,115,111,3.4
2007,1,1,1,1,1,4,139,125,3.8
2007,1,1,1,1,1,4,135,102,3.6
2007,1,1,1,1,1,4,125,70,3.2
2007,1,2,1,1,1,4,115,70,3.4
2007,1,2,1,1,1,4,100,90,3.4
2007,1,2,1,1,1,4,103,60,3.3
2007,1,2,1,1,1,4,113,70,3.5
2007,1,2,1,1,1,4,122,119,4
2007,1,2,1,1,1,4,110,40,2.3
2007,1,2,1,1,1,4,135,122,5
2007,1,2,1,1,1,4,120,115,3.9
2007,1,2,1,1,1,4,116,80,3.6
2007,1,2,1,1,1,4,125,110,3.9
2007,1,2,1,1,1,4,113,110,4.2
2007,1,2,1,1,1,4,134,125,4.6
2007,1,2,1,1,1,4,115,110,4.7
2007,1,2,1,1,1,4,129,120,4.1
2007,1,2,1,1,1,4,109,40,2.8
2007,1,2,1,1,1,4,106,30,3.3
2007,1,2,1,1,1,4,100,30,3.7
2007,1,2,1,1,1,4,80,80,4.4
2007,1,2,1,1,1,4,97,95,3.3
2007,1,2,1,1,1,4,142,80,4.3
2007,1,2,1,1,1,4,77,77,4.1
2007,1,2,1,1,1,4,131,120,4
2007,1,2,1,1,1,4,118,88,4.4
2007,1,2,1,1,1,4,137,133,4.4
2007,1,2,1,1,1,4,123,119,4.3
2007,1,2,1,1,1,4,117,108,3.8
2007,1,2,1,1,1,4,124,112,3.7
2007,1,2,1,1,1,4,140,127,4.2
2007,1,2,1,1,1,4,136,128,4
2007,1,2,1,1,1,4,81,80,4
2007,1,3,1,1,1,4,130,70,3.8
2007,1,3,1,1,1,4,78,77,4.3
2007,1,3,1,1,1,4,75,75,3.9
2007,1,3,1,1,1,4,116,110,3.6
2007,1,3,1,1,1,4,80,80,3.3
2007,1,3,1,1,1,4,141,137,3.8
2007,1,3,1,1,1,4,121,77,3.7
2007,1,3,1,1,1,4,107,105,2.9
2007,1,3,1,1,1,4,112,88,4.3
2007,1,3,1,1,1,4,93,72,2.4
2007,1,3,1,1,1,4,110,108,4.9
2007,1,3,1,1,1,4,125,120,4.1
2007,1,3,1,1,1,4,110,108,4.2
2007,1,3,1,1,1,4,90,0,2.9
2007,1,3,1,1,1,4,137,132,4
2007,1,3,1,1,1,4,120,117,3.7
2007,1,3,1,1,1,4,134,127,3.7
2007,1,3,1,1,1,4,115,111,4.9
2007,1,3,1,1,1,4,125,115,3.7
2007,1,3,1,1,1,4,126,123,4.4
2007,1,3,1,1,1,4,137,134,4.1
2007,1,3,1,1,1,4,119,117,3.8
2007,1,3,1,1,1,4,114,10,2.5
2007,1,3,1,1,1,4,115,110,4.5
2007,1,3,1,1,1,4,126,50,4.4
2007,1,3,1,1,1,4,127,117,3.7
2007,1,3,1,1,1,4,112,30,2.3
2007,1,3,1,1,1,4,117,115,4.6
2007,1,3,1,1,1,4,97,94,4.2
2007,1,3,1,1,1,4,133,130,3.8
2007,1,3,1,1,1,4,106,104,5.2
2007,1,3,1,1,1,4,114,105,4.2
2007,1,3,1,1,1,4,135,62,4.1
2007,1,3,1,1,1,4,128,45,3.8
2007,1,3,1,1,1,4,103,101,4.2
2007,1,3,1,1,1,4,134,125,4.4
2007,1,3,1,1,1,4,129,120,3.6
2007,1,3,1,1,1,4,125,50,2.7
2007,1,3,1,1,1,4,120,115,4
2007,1,3,1,1,1,4,126,122,4.3
2007,1,3,1,1,1,4,130,70,4.4
2007,1,3,1,1,1,4,120,115,3.5
2007,1,3,1,1,1,4,114,72,2.7
2007,1,3,1,1,1,4,107,105,3.7
2007,1,3,1,1,1,4,105,103,4.6
2007,1,3,1,1,1,4,115,55,2.7
2007,1,3,1,1,1,4,97,93,4.5
2007,1,3,1,1,1,4,117,72,3.4
2007,1,3,1,1,1,4,119,0,3.1
2007,1,3,1,1,1,4,100,0,2.9
2007,1,3,1,1,1,4,127,122,3.4
2007,1,3,1,1,1,4,135,131,3.7
2007,1,3,1,1,1,4,124,120,3.4
2007,1,3,1,1,1,4,137,130,4.2
2007,1,3,1,1,1,4,115,105,3.2
2007,1,3,1,1,1,4,137,130,3.3
2007,1,3,1,1,1,4,120,115,2.9
2007,1,3,1,1,1,4,127,125,3.6
2007,1,3,1,1,1,4,115,110,3.2
2007,1,4,1,1,1,4,124,0,3.2
2007,1,4,1,1,1,4,132,128,4.1
2007,1,4,1,1,1,4,137,108,3.4
2007,1,4,1,1,1,4,122,119,3.4
2007,1,4,1,1,1,4,142,137,4.3
2007,1,4,1,1,1,4,122,120,3.8
2007,1,4,1,1,1,4,90,0,3.3
2007,1,4,1,1,1,4,127,124,4.1
2007,1,4,1,1,1,4,132,129,4.3
2007,1,4,1,1,1,4,127,121,4.3
2007,1,4,1,1,1,4,129,118,3.7
2007,1,4,1,1,1,4,89,0,3.1
2007,1,4,1,1,1,4,120,112,3.1
2007,1,4,1,1,1,4,122,119,4
2007,1,4,1,1,1,4,135,132,3.7
2007,1,4,1,1,1,4,71,71,4.2
2007,1,4,1,1,1,4,122,119,3.8
2007,1,4,1,1,1,4,92,0,4.5
2007,1,4,1,1,1,4,103,100,3.7
2007,1,4,1,1,1,4,129,123,3.8
2007,1,4,1,1,1,4,129,126,3.5
2007,1,4,1,1,1,4,152,142,4.7
2007,1,4,1,1,1,4,128,125,3.9
2007,1,4,1,1,1,4,132,122,3.6
2007,1,4,1,1,1,4,137,127,4.1
2007,1,4,1,1,1,4,140,138,4.3
2007,1,4,1,1,1,4,132,130,4.5
2007,1,4,1,1,1,4,121,118,3.3
2007,1,4,1,1,1,4,128,120,3.9
2007,1,4,1,1,1,4,126,117,3.8
2007,1,4,1,1,1,4,51,51,4.4
2007,1,4,1,1,1,4,143,125,3.5
2007,1,4,1,1,1,4,136,134,3.8
2007,1,4,1,1,1,4,85,0,4
2007,1,4,1,1,1,4,96,91,2.8
2007,1,4,1,1,1,4,114,110,3.6
2007,1,4,1,1,1,4,122,114,3.2
2007,1,4,1,1,1,4,150,147,4.4
2007,1,4,1,1,1,4,127,125,3.2
2007,1,4,1,1,1,4,127,122,3.3
2007,1,4,1,1,1,4,112,108,2
2007,1,4,1,1,1,4,136,0,3.5
2007,1,4,1,1,1,4,130,126,4
2007,1,4,1,1,1,4,92,92,4.6
2007,1,4,1,1,1,4,105,103,3
2007,1,4,1,1,1,4,135,131,3.9
2007,1,4,1,1,1,4,123,120,3.4
2007,1,4,1,1,1,4,125,118,3.6
2007,1,4,1,1,1,4,122,119,3.7
2007,1,4,1,1,1,4,100,98,3.3
2007,1,4,1,1,1,4,134,132,3.8
2007,1,4,1,1,1,4,138,120,3.7
2007,1,4,1,1,1,4,131,127,4.2
2007,1,5,1,1,1,4,99,85,3.2
2007,1,5,1,1,1,4,126,115,3.6
2007,1,5,1,1,1,4,121,118,3.7
2007,1,5,1,1,1,4,95,94,3.8
2007,1,5,1,1,1,4,128,125,3.9
2007,1,5,1,1,1,4,116,113,3.7
2007,1,5,1,1,1,4,103,100,3
2007,1,5,1,1,1,4,138,134,3.8
2007,1,5,1,1,1,4,135,133,3.6
2007,1,5,1,1,1,4,158,154,3.9
2007,1,5,1,1,1,4,133,131,4.2
2007,1,5,1,1,1,4,140,138,3.8
2007,1,5,1,1,1,4,118,115,3.6
2007,1,5,1,1,1,4,134,131,3.2
2007,1,5,1,1,1,4,150,148,3.7
2007,1,5,1,1,1,4,127,123,3.4
2007,1,5,1,1,1,4,124,110,3.2
2007,1,5,1,1,1,4,144,130,3.8
2007,1,5,1,1,1,4,140,134,3.6
2007,1,5,1,1,1,4,129,124,3.5
2007,1,5,1,1,1,4,126,123,3.1
2007,1,5,1,1,1,4,137,135,4
2007,1,5,1,1,1,4,145,141,3.9
2007,1,5,1,1,1,4,136,135,3.2
2007,1,5,1,1,1,4,143,139,3.8
2007,1,5,1,1,1,4,145,142,3.9
2007,1,5,1,1,1,4,138,135,3.8
2007,1,5,1,1,1,4,133,131,3.3
2007,1,5,1,1,1,4,122,118,3.4
2007,1,5,1,1,1,4,119,115,3.5
2007,1,5,1,1,1,4,109,107,3
2007,1,5,1,1,1,4,136,132,3.6
2007,1,5,1,1,1,4,137,135,3.9
2007,1,5,1,1,1,4,127,124,3.8
2007,1,5,1,1,1,4,124,117,3.2
2007,1,5,1,1,1,4,100,97,3.2
2007,1,5,1,1,1,4,82,82,4
2007,1,5,1,1,1,4,131,128,3.7
2007,1,5,1,1,1,4,145,144,4
2007,1,5,1,1,1,4,163,159,4.1
2007,1,5,1,1,1,4,138,135,3.4
2007,1,5,1,1,1,4,75,75,4
2007,1,5,1,1,1,4,65,65,4.1
2007,1,5,1,1,1,4,158,145,4.1
2007,1,5,1,1,1,4,145,143,3.7
2007,1,5,1,1,1,4,144,141,3.6
2007,1,5,1,1,1,4,125,123,3.4
2007,1,5,1,1,1,4,143,141,3.3
2007,1,5,1,1,1,4,143,139,4
2007,1,5,1,1,1,4,126,123,3.2
2007,1,5,1,1,1,4,130,126,3.5
2007,1,5,1,1,1,4,127,116,3.5
2007,1,6,1,1,1,4,58,58,3.5
2007,1,6,1,1,1,4,145,130,4.2
2007,1,6,1,1,1,4,138,129,3.2
2007,1,6,1,1,1,4,121,100,3
2007,1,6,1,1,1,4,133,125,4
2007,1,6,1,1,1,4,136,127,3
2007,1,6,1,1,1,4,147,133,3.7
2007,1,6,1,1,1,4,135,126,3.6
2007,1,6,1,1,1,4,125,121,3.3
2007,1,6,1,1,1,4,121,114,3.2
2007,1,6,1,1,1,4,110,105,3.3
2007,1,6,1,1,1,4,135,117,3.5
2007,1,6,1,1,1,4,120,115,3.2
2007,1,6,1,1,1,4,132,129,4.3
2007,1,6,1,1,1,4,114,109,3.4
2007,1,6,1,1,1,4,135,130,3.2
2007,1,6,1,1,1,4,100,99,4.3
2007,1,6,1,1,1,4,125,107,3.3
2007,1,6,1,1,1,4,124,119,3.6
2007,1,6,1,1,1,4,136,126,3.6
2007,1,6,1,1,1,4,143,136,3.6
2007,1,6,1,1,1,4,140,122,3.7
2007,1,6,1,1,1,4,135,130,3.8
2007,1,6,1,1,1,4,131,128,3.4
2007,1,6,1,1,1,4,130,123,4.3
2007,1,6,1,1,1,4,156,154,4
2007,1,6,1,1,1,4,114,112,3.2
2007,1,6,1,1,1,4,132,90,3.5
2007,1,6,1,1,1,4,128,0,-99
2007,1,6,1,1,1,4,138,122,3.4
2007,1,6,1,1,1,4,143,122,3.5
2007,1,6,1,1,1,4,118,116,4.2
2007,1,6,1,1,1,4,129,119,3.3
2007,1,6,1,1,1,4,137,130,3.9
2007,1,6,1,1,1,4,114,0,1.8
2007,1,6,1,1,1,4,114,96,2.9
2007,1,6,1,1,1,4,129,124,2.8
2007,1,6,1,1,1,4,77,77,3.6
2007,1,6,1,1,1,4,152,148,4
2007,1,6,1,1,1,4,110,58,2.2
2007,1,6,1,1,1,4,127,0,-99
2007,1,6,1,1,1,4,125,119,3.2
2007,1,6,1,1,1,4,119,100,3
2007,1,6,1,1,1,4,96,93,2.9
2007,1,6,1,1,1,4,146,143,3.6
2007,1,6,1,1,1,4,142,138,3.8
2007,1,6,1,1,1,4,114,106,3
2007,1,6,1,1,1,4,120,116,2.8
2007,1,6,1,1,1,4,109,106,2.9
2007,1,6,1,1,1,4,93,90,3.4
2007,1,6,1,1,1,4,108,94,2.9
2007,1,6,1,1,1,4,101,70,2.5
2007,1,6,1,1,1,4,131,125,3.2
2007,1,6,1,1,1,4,137,130,3.2
2007,1,6,1,1,1,4,124,121,4.4
2007,1,6,1,1,1,4,109,97,2.4
2007,1,6,1,1,1,4,100,93,2.6
2007,1,6,1,1,1,4,136,123,3.3
2007,1,6,1,1,1,4,90,88,3.2
2007,1,6,1,1,1,4,125,112,3.9
2007,1,6,1,1,1,4,94,91,2.5
2007,1,6,1,1,1,4,135,123,3.4
2007,1,6,1,1,1,4,90,89,2.9
2007,1,6,1,1,1,4,125,112,3.5
2007,1,6,1,1,1,4,114,90,2.5
2007,1,6,1,1,1,4,107,97,3
2007,1,7,0,1,1,4,122,117,3.8
2007,1,7,0,1,1,4,109,104,3.5
2007,1,7,0,1,1,4,118,105,3
2007,1,7,0,1,1,4,100,94,3.4
2007,1,7,0,1,1,4,75,71,2.2
2007,1,7,0,1,1,4,86,83,2.4
2007,1,7,0,1,1,4,131,126,3.8
2007,1,7,0,1,1,4,81,80,4
2007,1,7,0,1,1,4,123,72,3.4
2007,1,7,0,1,1,4,131,120,4
2007,1,7,0,1,1,4,114,112,3.6
2007,1,7,0,1,1,4,101,95,3.1
2007,1,7,0,1,1,4,86,83,2.6
2007,1,7,0,1,1,4,116,109,3.1
2007,1,7,0,1,1,4,112,108,4.1
2007,1,7,0,1,1,4,90,88,3.3
2007,1,7,0,1,1,4,94,90,3
2007,1,7,0,1,1,4,108,90,3.6
2007,1,7,0,1,1,4,93,77,3.2
2007,1,7,0,1,1,4,119,111,3.5
2007,1,7,0,1,1,4,114,90,3
2007,1,7,0,1,1,4,107,103,3.3
2007,1,7,0,1,1,4,130,115,3.6
2007,1,7,0,1,1,4,97,61,2.7
2007,1,7,0,1,1,4,131,122,3.9
2007,1,7,0,1,1,4,97,95,3.5
2007,1,7,0,1,1,4,115,108,3.6
2007,1,7,0,1,1,4,115,112,3.2
2007,1,7,0,1,1,4,127,117,3.2
2007,1,7,0,1,1,4,92,88,2.1
2007,1,7,0,1,1,4,94,82,3.2
2007,1,7,0,1,1,4,123,115,3.1
2007,1,7,0,1,1,4,117,81,3.1
2007,1,7,0,1,1,4,108,97,3.1
2007,1,7,0,1,1,4,115,109,3.4
2007,1,7,0,1,1,4,128,114,3.2
2007,1,7,0,1,1,4,88,85,2.8
2007,1,7,0,1,1,4,114,112,3.7
2007,1,8,0,1,1,4,105,94,2.6
2007,1,8,0,1,1,4,105,64,3.4
2007,1,8,0,1,1,4,111,90,3.4
2007,1,8,0,1,1,4,115,108,3.4
2007,1,8,0,1,1,4,114,110,3.4
2007,1,8,0,1,1,4,114,105,2.9
2007,1,8,0,1,1,4,93,85,3
2007,1,8,0,1,1,4,81,59,3
2007,1,8,0,1,1,4,90,88,2.5
2007,1,8,0,1,1,4,109,105,3.6
2007,1,8,0,1,1,4,96,81,3.4
2007,1,8,0,1,1,4,50,50,3.3
2007,1,8,0,1,1,4,118,85,3.2
2007,1,8,0,1,1,4,110,104,3.2
2007,1,8,0,1,1,4,119,112,3.3
2007,1,8,0,1,1,4,91,44,3.3
2007,1,8,0,1,1,4,112,68,3.1
2007,1,8,0,1,1,4,111,102,3.6
2007,1,8,0,1,1,4,119,110,3.5
2007,1,8,0,1,1,4,103,88,3.3
2007,1,8,0,1,1,4,86,83,2.5
2007,1,8,0,1,1,4,117,114,3.1
2007,1,8,0,1,1,4,124,116,4.2
2007,1,8,0,1,1,4,110,99,4.1
2007,1,8,0,1,1,4,98,95,3.3
2007,1,8,0,1,1,4,109,105,3.7
2007,1,8,0,1,1,4,113,105,3.5
2007,1,8,0,1,1,4,77,74,3.3
2007,1,8,0,1,1,4,103,101,4
2007,2,1,1,0,0,1,96,87,3.1
2007,2,1,1,0,0,1,124,117,3.4
2007,2,1,1,0,0,1,111,107,3.7
2007,2,1,1,0,0,1,109,103,2.6
2007,2,1,1,0,0,1,128,120,3.6
2007,2,1,1,0,0,1,102,0,-99
2007,2,1,1,0,0,1,98,0,-99
2007,2,1,1,0,0,1,122,118,2.8
2007,2,1,1,0,0,1,133,129,3.4
2007,2,1,1,0,0,1,111,98,2.9
2007,2,1,1,0,0,1,115,103,3.2
2007,2,1,1,0,0,1,115,104,3.3
2007,2,1,1,0,0,1,124,119,3.4
2007,2,1,1,0,0,1,126,123,3.4
2007,2,1,1,0,0,1,101,93,2.9
2007,2,1,1,0,0,1,95,92,2.7
2007,2,1,1,0,0,1,83,0,-99
2007,2,1,1,0,0,1,92,89,2.9
2007,2,1,1,0,0,1,118,112,3.3
2007,2,1,1,0,0,1,88,0,-99
2007,2,1,1,0,0,1,98,95,2.6
2007,2,1,1,0,0,1,115,95,3.2
2007,2,1,1,0,0,1,102,97,3.9
2007,2,1,1,0,0,1,110,105,3.4
2007,2,1,1,0,0,1,111,95,2.6
2007,2,1,1,0,0,1,89,87,2.8
2007,2,1,1,0,0,1,98,0,-99
2007,2,1,1,0,0,1,123,100,4
2007,2,1,1,0,0,1,103,83,2.3
2007,2,1,1,0,0,1,106,0,-99
2007,2,1,1,0,0,1,113,105,3.4
2007,2,1,1,0,0,1,118,116,3
2007,2,2,1,0,0,1,43,43,3.4
2007,2,2,1,0,0,1,134,132,3.4
2007,2,2,1,0,0,1,102,87,3.1
2007,2,2,1,0,0,1,126,124,3.7
2007,2,2,1,0,0,1,129,123,3.9
2007,2,2,1,0,0,1,139,127,3.5
2007,2,2,1,0,0,1,126,124,3.9
2007,2,2,1,0,0,1,112,109,3.5
2007,2,2,1,0,0,1,98,96,4.1
2007,2,2,1,0,0,1,93,92,3.3
2007,2,2,1,0,0,1,131,124,3.3
2007,2,2,1,0,0,1,122,119,4
2007,2,2,1,0,0,1,111,110,3.7
2007,2,2,1,0,0,1,103,98,3.6
2007,2,2,1,0,0,1,113,110,3.5
2007,2,2,1,0,0,1,122,120,2.9
2007,2,2,1,0,0,1,101,96,2.5
2007,2,2,1,0,0,1,107,103,2.6
2007,2,2,1,0,0,1,134,132,3.7
2007,2,2,1,0,0,1,125,121,3.3
2007,2,2,1,0,0,1,139,137,4.4
2007,2,2,1,0,0,1,87,85,3
2007,2,2,1,0,0,1,104,101,3.5
2007,2,2,1,0,0,1,117,114,3
